Time, Pellets, Tension, Position, Distance, Reward
409.0167, 16, 685, (-0.3613613 0 0), 0.3826806, 0
410.0167, 16, 745, (-0.4080279 0 0), 0.2379302, 0
411.0167, 16, 797, (-0.4080279 0 0), 0.3382819, 0
412.0167, 16, 822, (-0.4080279 0 0), 0.541718, -1
413.0167, 16, 855, (-0.3005382 0.0171281 0), 0.468881, 0
414.0167, 15, 915, (-0.3216611 0 0), 0.3228758, 0
415.0167, 15, 975, (-0.2760158 0.0001087561 0), 0.4261245, 0
416.0167, 15, 1035, (-0.2983718 0 0), 0.5283719, 0
417.0167, 14, 1095, (-0.531705 0 0), 0.451705, 0
418.0167, 12, 1155, (-0.531705 0 0), 0.3597204, 0
419.0167, 10, 1215, (-0.3517051 0 0), 0.5355668, 0
420.0167, 8, 1269, (-0.2894965 0.0001974029 0), 0.6931608, -1
421.0167, 6, 1269, (-0.3874854 0 0), 1.051347, -2
422.0167, 5, 1269, (-0.5908186 0 0), 1.48468, -2
423.0167, 5, 1269, (-0.5974838 -0.01147723 0), 1.502823, -2
424.0167, 5, 1269, (-0.6 -0.1479567 0), 1.641818, -1
425.0167, 5, 1269, (-0.6 -0.05462343 0), 1.548485, -1
426.0167, 5, 1269, (-0.5924435 -0.008803213 0), 1.285108, -1
427.0167, 5, 1269, (-0.6 -0.06435968 0), 1.078221, -2
428.0167, 5, 1269, (-0.6 -0.06435968 0), 0.770655, -2
429.0167, 5, 1313, (-0.6 -0.06435968 0), 0.5006551, -1
430.0167, 5, 1373, (-0.6 -0.09435967 0), 0.5231484, 0
431.0167, 5, 1426, (-0.5848295 -0.005784428 0), 0.6629753, -1
432.0167, 5, 1426, (-0.5922348 -0.004424752 0), 1.001345, -1
433.0167, 5, 1426, (-0.5999789 -0.02490162 0), 1.291399, -1
434.0167, 5, 1426, (-0.6 -0.1349016 0), 1.183652, -2
435.0167, 5, 1426, (-0.6 -0.1349016 0), 1.333652, -2
436.0167, 5, 1426, (-0.5965332 -0.002318476 0), 1.197602, -1
437.0167, 5, 1426, (-0.5988147 0.01788887 0), 1.179676, -2
438.0167, 5, 1426, (-0.5998485 0.01991422 0), 1.058685, -2
439.0167, 5, 1426, (-0.6 0.04324686 0), 1.474497, -1
440.0167, 5, 1426, (-0.5996762 0.00782566 0), 1.559241, -1
441.0167, 5, 1426, (-0.5997123 -0.01466246 0), 1.236789, -1
442.0167, 5, 1426, (-0.5953155 0.01169598 0), 0.9887506, -2
443.0167, 5, 1439, (-0.5912836 -3.142135E-05 0), 0.6069455, -1
444.0167, 5, 1499, (-0.5995324 0.03207542 0), 0.6333473, -1
445.0167, 5, 1531, (-0.5971381 0.02234918 0), 0.8112266, -1
446.0167, 5, 1531, (-0.5968214 0.01607272 0), 0.7246336, -2
447.0167, 5, 1583, (-0.5971953 0.008347887 0), 0.6094131, 0
448.0167, 5, 1643, (-0.6 -0.04482427 0), 0.4551758, 0
449.0167, 5, 1703, (-0.5889124 -0.004382223 0), 0.2167058, 0
450.0167, 41, 0, (-0.03256636 0.4499954 0), 0.4863928, -1
451.0167, 41, 14, (0.1492273 0.446059 0), 0.5552863, 0
452.0167, 39, 74, (0.1476552 0.4439066 0), 0.6462513, 0
453.0167, 37, 77, (0.15 0.295031 0), 0.7890732, -1
454.0167, 35, 77, (0.15 0.2383643 0), 1.032406, -2
455.0167, 34, 77, (0.15 0.225031 0), 1.119073, -2
456.0167, 34, 77, (0.15 0.215031 0), 0.8290733, -1
457.0167, 32, 77, (0.15 0.1650311 0), 0.5250313, -2
458.0167, 32, 77, (0.15 0.1850311 0), 0.7150311, -2
459.0167, 32, 110, (0.15 0.1350311 0), 0.4850311, 0
460.0167, 31, 170, (0.15 0.1550311 0), 0.3050311, 0
461.0167, 31, 230, (0.15 0.08169778 0), 0.3683022, 0
462.0167, 31, 290, (0.15 0.008364454 0), 0.4416355, -1
463.0167, 31, 350, (0.159187 0.002333508 0), 0.3731466, 0
464.0167, 31, 410, (0.2116575 4.730885E-06 0), 0.6083472, 0
465.0167, 31, 427, (0.2116575 2.16601E-12 0), 0.5183426, 0
466.0167, 41, 4, (0.08222905 0.45 0), 0.5520177, -1
467.0167, 39, 64, (0.1471578 0.4489932 0), 0.6058777, 0
468.0167, 38, 98, (0.1545826 0.4400509 0), 0.5595107, 0
469.0167, 37, 158, (0.2086386 0.4499611 0), 0.3985997, -1
470.0167, 41, 0, (0.003318544 0.4496863 0), 0.5230048, -2
471.0167, 41, 5, (0.03332144 0.45 0), 0.4833215, -1
472.0167, 41, 5, (0.02332144 0.45 0), 0.5433214, -2
473.0167, 39, 5, (-0.1066785 0.45 0), 0.7866786, -1
474.0167, 37, 5, (-0.1600118 0.45 0), 0.979988, -1
475.0167, 35, 5, (-0.2200118 0.45 0), 1.229988, -1
476.0167, 34, 5, (-0.3024753 0.4339544 0), 1.331479, -1
477.0167, 33, 5, (-0.4335877 0.45 0), 1.146412, -1
478.0167, 32, 5, (-0.2779451 0.45 0), 1.122055, -1
479.0167, 32, 5, (-0.2699295 0.4493882 0), 1.309459, -1
480.0167, 32, 5, (-0.1699408 0.45 0), 1.160059, -1
481.0167, 30, 5, (-0.09327416 0.45 0), 1.103274, -2
482.0167, 28, 5, (-0.009940833 0.45 0), 1.329941, -1
483.0167, 28, 5, (0.1100591 0.45 0), 1.09006, -1
484.0167, 28, 5, (0.1920855 0.45 0), 1.492086, -1
485.0167, 28, 5, (0.1551996 0.4377299 0), 1.77293, -1
486.0167, 28, 5, (0.1849868 0.4481973 0), 1.833184, -1
487.0167, 28, 5, (0.164722 0.4423638 0), 1.807086, -1
488.0167, 28, 5, (0.1720893 0.4499992 0), 1.822089, -1
489.0167, 28, 5, (0.1567165 0.4490671 0), 1.805784, -1
490.0167, 28, 5, (0.138505 0.4386261 0), 1.777131, -1
491.0167, 28, 5, (0.1718695 0.4485266 0), 1.820396, -1
492.0167, 28, 5, (0.1582624 0.4439501 0), 1.522213, -1
493.0167, 28, 5, (0.15 0.2645423 0), 1.004543, -2
494.0167, 28, 5, (0.15 0.2278756 0), 1.007875, -1
495.0167, 27, 5, (0.15 0.1778757 0), 1.077875, -2
496.0167, 25, 20, (0.1488353 0.005892255 0), 0.5970573, 0
497.0167, 23, 80, (0.1678648 2.3972E-11 0), 0.3121349, 0
498.0167, 22, 140, (0.1547285 0.010629 0), 0.4346422, 0
499.0167, 22, 200, (0.09290343 0 0), 0.5070963, -1
500.0167, 22, 260, (-0.03149773 -0.0001704629 0), 0.6316679, -1
501.0167, 22, 287, (-0.1314968 0 0), 0.7314966, -2
502.0167, 22, 309, (-0.06149685 0 0), 0.6614966, 0
503.0167, 22, 366, (-0.03543084 -2.346382E-06 0), 0.5954288, -1
504.0167, 22, 389, (-0.1020712 0 0), 0.9420715, -2
505.0167, 22, 389, (-0.1520712 0 0), 1.084056, -1
506.0167, 22, 389, (-0.1420712 0 0), 0.774056, -2
507.0167, 22, 389, (-0.1520712 0 0), 0.7159441, -1
508.0167, 22, 389, (-0.1271841 0 0), 0.6608312, -1
509.0167, 22, 389, (0.03601817 -0.0003784395 0), 0.6855882, -1
510.0167, 22, 389, (0.1998004 1.091335E-05 0), 0.8021952, -2
511.0167, 22, 412, (0.1709532 0.001528403 0), 0.5621631, 0
512.0167, 21, 472, (0.2110104 6.207837E-11 0), 0.1550933, 0
513.0167, 42, 0, (-0.03224584 0.45 0), 0.6322459, -2
514.0167, 42, 0, (-0.1055792 0.45 0), 0.7055792, -2
515.0167, 42, 0, (-0.08557915 0.45 0), 0.6855792, -2
516.0167, 41, 0, (-0.1322458 0.45 0), 0.8822458, -2
517.0167, 41, 0, (-0.05557914 0.45 0), 0.8055792, -1
518.0167, 39, 0, (-0.02224581 0.45 0), 0.9922459, -1
519.0167, 37, 0, (-0.03557914 0.45 0), 1.121537, -1
520.0167, 35, 0, (-0.1022458 0.45 0), 0.8782036, -1
521.0167, 35, 0, (0.0277542 0.45 0), 0.7282037, -2
522.0167, 35, 0, (0.1177542 0.45 0), 0.6382036, -1
523.0167, 35, 0, (0.1515079 0.45 0), 0.60445, -1
524.0167, 35, 0, (0.3081744 0.45 0), 0.4477834, -2
525.0167, 35, 0, (0.4481743 0.45 0), 0.3077836, -2
526.0167, 35, 0, (0.3881743 0.45 0), 0.3677835, -2
527.0167, 35, 0, (0.4481743 0.45 0), 0.3077836, -2
528.0167, 35, 0, (0.4181743 0.45 0), 0.4277835, -1
529.0167, 35, 0, (0.3281744 0.45 0), 0.6277834, -2
530.0167, 35, 0, (0.2981744 0.45 0), 0.4577834, -1
531.0167, 35, 0, (0.3581744 0.45 0), 0.3977835, -1
532.0167, 35, 0, (0.4281743 0.45 0), 0.3277836, -2
533.0167, 35, 0, (0.4481743 0.45 0), 0.3377836, -2
534.0167, 35, 0, (0.4481743 0.45 0), 0.6177835, -2
535.0167, 34, 0, (0.2115078 0.45 0), 1.16445, -1
536.0167, 33, 0, (0.1503824 0.4455015 0), 1.341077, -1
537.0167, 33, 0, (0.1500322 0.439296 0), 1.335221, -1
538.0167, 33, 0, (0.1499434 0.4031267 0), 1.299141, -1
539.0167, 33, 0, (0.15 0.3064602 0), 1.202418, -2
540.0167, 32, 0, (0.15 0.3131269 0), 1.013127, -2
541.0167, 31, 0, (0.15 0.243127 0), 1.063127, -1
542.0167, 31, 0, (0.15 0.2097937 0), 1.109794, -1
543.0167, 31, 0, (0.15 0.2097937 0), 1.109794, -1
544.0167, 31, 0, (0.15 0.1497937 0), 0.859794, -1
545.0167, 31, 32, (0.192667 0.0002253347 0), 0.3875587, -1
546.0167, 31, 92, (0.1525576 3.543654E-08 0), 0.3674421, -1
547.0167, 31, 152, (0.1625576 3.705117E-17 0), 0.4374422, 0
548.0167, 31, 212, (0.2180336 2.517185E-06 0), 0.3819636, 0
549.0167, 31, 272, (0.2447002 0 0), 0.3552995, 0
550.0167, 31, 332, (0.2180336 0 0), 0.3819661, 0
551.0167, 31, 392, (0.4258947 9.398183E-06 0), 0.1740956, 0
552.0167, 31, 452, (0.4401052 -0.009342255 0), 0.1692367, -1
553.0167, 31, 512, (0.3931431 -3.441414E-05 0), 0.206891, 0
554.0167, 31, 572, (0.2931433 0 0), 0.3068565, 0
555.0167, 31, 632, (0.1931434 0 0), 0.4068564, 0
556.0167, 31, 692, (0.194952 1.373178E-05 0), 0.405034, 0
557.0167, 31, 752, (0.1483599 2.883429E-07 0), 0.4516396, 0
558.0167, 31, 812, (0.1968072 7.64962E-05 0), 0.403116, 0
559.0167, 31, 872, (0.1968071 3.074841E-12 0), 0.4031927, 0
560.0167, 31, 932, (0.1868071 4.171263E-19 0), 0.4131927, -1
561.0167, 31, 992, (0.0925574 0 0), 0.5074424, 0
562.0167, 31, 1052, (0.13236 0 0), 0.4676398, 0
563.0167, 31, 1112, (0.03220443 -0.00278348 0), 0.5705788, 0
564.0167, 31, 1172, (0.0970939 0 0), 0.3829058, -1
565.0167, 31, 1218, (0.005416906 -0.01553277 0), 0.7190507, -1
566.0167, 31, 1218, (0.007704384 -0.007373336 0), 0.8149226, -1
567.0167, 31, 1229, (2.980232E-08 -0.05911113 0), 0.4808892, 0
568.0167, 31, 1289, (2.911313E-05 -0.05442752 0), 0.6543981, -1
569.0167, 31, 1314, (2.980232E-08 -0.1744274 0), 0.7744272, -2
570.0167, 31, 1314, (2.980232E-08 -0.1344275 0), 0.7344272, -2
571.0167, 31, 1314, (2.980232E-08 -0.1444275 0), 0.7444272, -1
572.0167, 31, 1314, (2.980232E-08 -0.1944274 0), 0.7944272, -2
573.0167, 31, 1314, (2.980232E-08 -0.1944274 0), 0.7944272, -2
574.0167, 31, 1314, (2.980232E-08 -0.2844534 0), 0.8844531, -1
575.0167, 31, 1314, (0.006920014 -0.2999946 0), 0.8930743, -1
576.0167, 31, 1314, (0.009319913 -0.3 0), 0.8906798, -1
577.0167, 31, 1314, (0.1559865 -0.3 0), 0.7440132, -1
578.0167, 31, 1314, (0.1759865 -0.3 0), 0.7240132, -1
579.0167, 31, 1322, (0.2159865 -0.3 0), 0.6840132, -1
580.0167, 31, 1374, (0.3226531 -0.3 0), 0.5773467, 0
581.0167, 31, 1407, (0.1559865 -0.3 0), 0.7440132, -1
582.0167, 31, 1407, (0.1559865 -0.3 0), 0.7440132, -1
583.0167, 31, 1407, (0.2159865 -0.3 0), 0.6840132, -1
584.0167, 31, 1465, (0.4369296 -0.3007989 0), 0.463869, 0
585.0167, 31, 1525, (0.4311911 -0.3008323 0), 0.4696409, 0
586.0167, 31, 1585, (0.4446165 -0.2929049 0), 0.2182882, 0
587.0167, 40, 0, (0.01154316 0.45 0), 0.9095585, -1
588.0167, 38, 0, (-0.02512351 0.45 0), 1.182892, -2
589.0167, 36, 0, (-0.04179017 0.45 0), 1.462071, -1
590.0167, 35, 0, (0.03154317 0.45 0), 1.675405, -1
591.0167, 35, 0, (-0.1351235 0.45 0), 1.508738, -1
592.0167, 35, 0, (-0.1551234 0.45 0), 1.488738, -1
593.0167, 35, 0, (0.01820985 0.45 0), 1.662071, -1
594.0167, 34, 0, (0.01154318 0.45 0), 1.531543, -1
595.0167, 33, 0, (0.02487651 0.45 0), 1.534877, -1
596.0167, 33, 0, (0.2015431 0.45 0), 1.711543, -2
597.0167, 33, 0, (0.331543 0.45 0), 1.581543, -1
598.0167, 33, 0, (0.301543 0.45 0), 1.301543, -2
599.0167, 32, 0, (0.2248764 0.45 0), 0.8848767, -1
600.0167, 29, 0, (0.2348764 0.45 0), 0.9110815, -2
601.0167, 27, 0, (0.1272344 0.4499888 0), 0.7087122, -1
602.0167, 27, 0, (0.1624119 0.4495933 0), 0.5931393, -2
603.0167, 27, 0, (0.1690251 0.4497177 0), 0.6366504, -1
604.0167, 27, 0, (0.262356 0.45 0), 0.7936019, -1
605.0167, 26, 0, (0.2490227 0.45 0), 1.116935, -1
606.0167, 26, 0, (0.322356 0.45 0), 0.7236019, -1
607.0167, 26, 0, (0.282356 0.45 0), 0.5236019, -1
608.0167, 26, 0, (0.3523559 0.45 0), 0.4036019, -1
609.0167, 26, 0, (0.2156894 0.45 0), 0.5402685, -2
610.0167, 26, 0, (0.1656894 0.45 0), 0.5902684, -1
611.0167, 26, 0, (0.1559094 0.4430558 0), 0.7931042, -1
612.0167, 26, 0, (0.1961223 0.4499997 0), 1.019835, -1
613.0167, 25, 0, (0.1961223 0.45 0), 1.299835, -1
614.0167, 25, 0, (0.1464091 0.4294303 0), 1.328979, -1
615.0167, 25, 0, (0.1693623 0.4498401 0), 1.326435, -1
616.0167, 25, 0, (0.1455029 0.4404252 0), 1.25088, -1
617.0167, 25, 0, (-0.03213699 0.45 0), 1.088095, -1
618.0167, 25, 0, (-0.01880365 0.45 0), 0.7947615, -1
619.0167, 25, 0, (0.02452968 0.45 0), 0.7314281, -2
620.0167, 25, 0, (-0.002136997 0.45 0), 0.7580949, -2
621.0167, 25, 0, (-0.06547032 0.45 0), 0.8214282, -1
622.0167, 25, 0, (-0.008803654 0.45 0), 0.7647616, -2
623.0167, 25, 0, (-0.1488036 0.45 0), 0.9047614, -2
624.0167, 25, 0, (-0.1988036 0.45 0), 0.9547614, -1
625.0167, 25, 0, (-0.1988036 0.45 0), 0.9547614, -1
626.0167, 25, 0, (-0.1988036 0.45 0), 0.9547614, -1
627.0167, 25, 0, (-0.1388036 0.45 0), 0.8947614, -1
628.0167, 25, 0, (-0.1688036 0.45 0), 0.9247614, -2
629.0167, 25, 0, (-0.2188035 0.45 0), 0.9747614, -1
630.0167, 25, 0, (-0.2488035 0.45 0), 1.004761, -2
631.0167, 25, 0, (-0.2088035 0.45 0), 0.9647614, -2
632.0167, 25, 0, (-0.2188035 0.45 0), 0.9747614, -1
633.0167, 25, 0, (-0.2088035 0.45 0), 0.9647614, -2
634.0167, 25, 0, (-0.2188035 0.45 0), 0.9747614, -1
635.0167, 25, 0, (-0.1988036 0.45 0), 0.9547614, -1
636.0167, 25, 0, (-0.1588036 0.45 0), 0.9147614, -1
637.0167, 25, 0, (-0.1988036 0.45 0), 0.9547614, -1
638.0167, 25, 0, (-0.2488035 0.45 0), 1.004761, -2
639.0167, 25, 0, (-0.3988034 0.45 0), 1.154761, -1
640.0167, 25, 0, (-0.3003067 0.4419707 0), 1.048235, -2
641.0167, 25, 0, (-0.3222174 0.4484586 0), 1.076634, -1
642.0167, 25, 0, (-0.2917701 0.4499775 0), 1.167705, -1
643.0167, 25, 0, (-0.2047251 0.45 0), 1.190683, -1
644.0167, 25, 0, (-0.1847252 0.45 0), 1.040683, -1
645.0167, 25, 0, (-0.1647252 0.45 0), 1.140683, -1
646.0167, 25, 0, (-0.2447251 0.45 0), 1.000683, -1
647.0167, 25, 0, (-0.2047251 0.45 0), 0.960683, -1
648.0167, 25, 0, (-0.2047251 0.45 0), 0.960683, -1
649.0167, 25, 0, (-0.2953175 0.45 0), 1.051275, -1
650.0167, 25, 0, (-0.3106639 0.4422479 0), 1.05887, -1
651.0167, 25, 0, (-0.4491517 0.45 0), 1.20511, -1
652.0167, 25, 0, (-0.3891518 0.45 0), 1.14511, -1
653.0167, 25, 0, (-0.3064985 0.4490414 0), 1.061498, -1
654.0167, 25, 0, (-0.286526 0.45 0), 1.042484, -1
655.0167, 25, 0, (-0.3176352 0.4460773 0), 1.06967, -1
656.0167, 25, 0, (-0.2751644 0.45 0), 1.031122, -1
657.0167, 25, 0, (-0.3286688 0.4478222 0), 1.132449, -1
658.0167, 25, 0, (-0.2842671 0.45 0), 1.400225, -1
659.0167, 25, 0, (-0.2209339 0.45 0), 1.556892, -2
660.0167, 25, 0, (-0.2109339 0.45 0), 1.156892, -1
661.0167, 23, 0, (-0.1909339 0.45 0), 0.8273906, -1
662.0167, 22, 0, (-0.1709339 0.45 0), 0.759686, -1
663.0167, 22, 0, (-0.2176005 0.45 0), 1.101527, -1
664.0167, 22, 0, (-0.3614228 0.45 0), 1.574958, -2
665.0167, 22, 0, (-0.2380896 0.45 0), 1.721625, -1
666.0167, 22, 0, (-0.1580897 0.45 0), 1.351625, -1
667.0167, 22, 0, (-0.1580897 0.45 0), 1.02809, -1
668.0167, 22, 0, (-0.2280896 0.45 0), 0.7980897, -2
669.0167, 19, 28, (-0.2514229 0.45 0), 0.4514231, 0
670.0167, 17, 88, (-0.2047563 0.45 0), 0.1607141, 0
671.0167, 16, 148, (-0.1647564 0.45 0), 0.4107142, 0
672.0167, 15, 208, (-0.1647564 0.45 0), 0.590714, 0
673.0167, 15, 268, (-0.1947563 0.45 0), 0.3307141, -1
674.0167, 15, 322, (-0.2514229 0.45 0), 0.6614228, -1
675.0167, 15, 360, (-0.270096 0.449931 0), 0.4201651, 0
676.0167, 15, 420, (-0.4700957 0.45 0), 0.6200957, 0
677.0167, 15, 467, (-0.5600956 0.45 0), 0.4800957, 0
678.0167, 14, 527, (-0.5900956 0.45 0), 0.2800956, -1
679.0167, 42, 0, (0.01 0.45 0), 0.61, -1
680.0167, 42, 0, (0.150091 0.4203247 0), 0.7204158, -1
681.0167, 41, 0, (0.15 0.3848432 0), 0.7448432, -2
682.0167, 41, 0, (0.15 0.3248433 0), 0.7748432, -2
683.0167, 39, 0, (0.15 0.2281767 0), 1.008177, -1
684.0167, 36, 0, (0.15 0.1781767 0), 1.272219, -2
685.0167, 34, 0, (0.15 0.08484345 0), 0.8788857, -2
686.0167, 32, 20, (0.15 0.1381768 0), 0.5844868, -1
687.0167, 32, 68, (0.1099247 0 0), 0.6062346, 0
688.0167, 32, 77, (0.203258 0 0), 1.013258, -1
689.0167, 32, 77, (0.203258 0 0), 1.293258, -1
690.0167, 31, 77, (0.1740707 0.005578442 0), 1.379649, -2
691.0167, 31, 77, (0.1535157 0.00152505 0), 1.355041, -1
692.0167, 31, 77, (0.1043979 0 0), 1.304398, -2
693.0167, 31, 77, (0.137076 5.702976E-07 0), 1.337076, -1
694.0167, 30, 77, (0.1930355 1.036149E-06 0), 1.333037, -1
695.0167, 29, 77, (0.1576103 3.073835E-05 0), 1.077641, -1
696.0167, 27, 77, (0.08427695 0 0), 0.7442773, -1
697.0167, 27, 77, (0.03761029 0 0), 0.8476107, -1
698.0167, 27, 77, (0.172759 2.590113E-06 0), 1.262762, -1
699.0167, 27, 77, (0.139773 7.503901E-07 0), 1.169774, -1
700.0167, 27, 77, (0.1707695 0.006148753 0), 0.8969184, -2
701.0167, 27, 82, (0.2417971 9.729026E-10 0), 0.6417974, -1
702.0167, 25, 116, (0.3817969 0 0), 0.4017972, 0
703.0167, 24, 176, (0.2017971 0 0), 0.5482025, 0
704.0167, 22, 208, (0.001675834 -0.00933671 0), 0.9689873, -1
705.0167, 20, 208, (-0.04227305 -8.27628E-05 0), 0.8421905, -1
706.0167, 20, 208, (-0.0171298 -7.525659E-06 0), 0.9571224, -1
707.0167, 20, 208, (0.002870196 -2.331393E-15 0), 1.04713, -1
708.0167, 20, 208, (-0.01919366 -1.033901E-06 0), 0.8591929, -1
709.0167, 20, 208, (-0.009193648 0 0), 0.6491939, -2
710.0167, 20, 208, (-0.06586031 0 0), 0.6641395, -1
711.0167, 20, 208, (-0.0005321128 -0.004519878 0), 0.7460124, -1
712.0167, 20, 208, (-0.06661247 0 0), 1.086613, -1
713.0167, 20, 208, (-0.1732791 0 0), 0.9732793, -1
714.0167, 20, 208, (-0.1732791 0 0), 0.6432793, -1
715.0167, 20, 208, (-0.213279 0 0), 0.8467206, -1
716.0167, 20, 208, (-0.273279 0 0), 0.6532792, -1
717.0167, 20, 208, (-0.2866199 0 0), 1.02662, -1
718.0167, 20, 208, (-0.2910838 6.248792E-05 0), 0.8011465, -1
719.0167, 20, 208, (-0.297042 9.844425E-06 0), 0.927052, -1
720.0167, 20, 208, (-0.4770418 0 0), 1.427042, -1
721.0167, 20, 208, (-0.5370417 0 0), 1.379027, -1
722.0167, 20, 208, (-0.5945711 0.01120176 0), 1.237361, -1
723.0167, 20, 208, (-0.5941757 0.01218811 0), 0.9179515, -1
724.0167, 20, 219, (-0.5625687 -5.4318E-05 0), 0.5941021, 0
725.0167, 20, 279, (-0.2492357 0 0), 0.6214846, -1
726.0167, 20, 339, (-0.1659025 0 0), 0.560201, 0
727.0167, 20, 357, (-0.03256921 0 0), 1.013534, -1
728.0167, 20, 357, (-0.01300737 -0.0005322888 0), 1.182564, -1
729.0167, 20, 357, (-0.03053971 0 0), 0.8855639, -1
730.0167, 20, 357, (0.1296397 0.0004551254 0), 0.8400949, -1
731.0167, 20, 384, (0.1496036 0.007390632 0), 0.6069945, -1
732.0167, 20, 444, (0.1411352 0.007464416 0), 0.3185996, 0
733.0167, 19, 504, (0.1812648 1.628663E-06 0), 0.1812664, 0
734.0167, 42, 0, (0.001452573 0.4469998 0), 0.5984523, -2
735.0167, 41, 0, (0.1183837 0.45 0), 0.7783837, -1
736.0167, 41, 0, (0.142546 0.4499862 0), 0.8425322, -1
737.0167, 39, 19, (0.1507742 0.4401736 0), 0.6909477, -1
738.0167, 37, 19, (0.1775346 0.4499988 0), 1.097533, -1
739.0167, 35, 19, (0.1503708 0.4439689 0), 1.368382, -1
740.0167, 32, 19, (0.09780724 0.45 0), 1.671849, -1
741.0167, 32, 19, (0.1712392 0.449727 0), 1.815008, -1
742.0167, 32, 19, (0.1174198 0.4495602 0), 1.761022, -2
743.0167, 32, 19, (0.1587693 0.45 0), 1.802811, -2
744.0167, 32, 19, (0.1336204 0.4453415 0), 1.773004, -1
745.0167, 31, 19, (0.155189 0.4385984 0), 1.663788, -1
746.0167, 29, 19, (0.1438772 0.4431474 0), 1.307025, -1
747.0167, 27, 19, (0.1703857 0.4499736 0), 1.079588, -1
748.0167, 26, 19, (0.2403857 0.45 0), 1.120386, -2
749.0167, 26, 19, (0.233719 0.45 0), 1.423719, -2
750.0167, 26, 19, (0.223719 0.45 0), 1.683719, -1
751.0167, 26, 19, (0.3303856 0.45 0), 1.870386, -1
752.0167, 26, 19, (0.3903855 0.45 0), 1.650386, -1
753.0167, 26, 19, (0.203719 0.45 0), 1.153719, -1
754.0167, 26, 19, (0.203719 0.45 0), 1.156281, -1
755.0167, 26, 19, (0.1753487 0.4499996 0), 1.135349, -2
756.0167, 26, 19, (0.1853001 0.4498457 0), 1.435146, -1
757.0167, 26, 19, (0.2108059 0.4499997 0), 1.780806, -1
758.0167, 26, 19, (0.2841392 0.45 0), 1.676124, -1
759.0167, 26, 19, (0.2241392 0.45 0), 1.276124, -1
760.0167, 25, 19, (0.3408058 0.45 0), 1.242791, -2
761.0167, 25, 19, (0.3108058 0.45 0), 1.212791, -1
762.0167, 25, 19, (0.2308059 0.45 0), 1.132791, -1
763.0167, 25, 19, (0.2174726 0.45 0), 1.119457, -1
764.0167, 25, 19, (0.2241392 0.45 0), 1.126124, -1
765.0167, 25, 19, (0.170806 0.45 0), 1.072791, -1
766.0167, 25, 19, (0.15 0.3129191 0), 0.914904, -2
767.0167, 25, 19, (0.1702882 0.4486265 0), 1.0709, -1
768.0167, 25, 19, (0.2168986 0.45 0), 1.218884, -1
769.0167, 25, 19, (0.2235653 0.45 0), 1.53555, -1
770.0167, 25, 19, (0.3368985 0.45 0), 1.908883, -1
771.0167, 25, 19, (0.4468984 0.45 0), 2.088883, -2
772.0167, 25, 19, (0.4168984 0.45 0), 2.048883, -1
773.0167, 25, 19, (0.2968985 0.45 0), 1.638883, -1
774.0167, 25, 19, (0.4468984 0.45 0), 2.088883, -2
775.0167, 25, 19, (0.4468984 0.45 0), 2.076899, -2
776.0167, 25, 19, (0.2968985 0.45 0), 1.656899, -1
777.0167, 25, 19, (0.3602318 0.45 0), 1.390232, -2
778.0167, 25, 19, (0.3802318 0.45 0), 1.080232, -2
779.0167, 24, 19, (0.3502318 0.45 0), 1.149768, -1
780.0167, 24, 19, (0.2502319 0.45 0), 1.249768, -1
781.0167, 22, 19, (0.3602318 0.45 0), 0.8497686, -2
782.0167, 20, 19, (0.2435652 0.45 0), 0.843565, -1
783.0167, 20, 19, (0.2402319 0.45 0), 0.9697682, -2
784.0167, 20, 19, (0.4202317 0.45 0), 1.069768, -2
785.0167, 20, 19, (0.4102317 0.45 0), 1.290232, -1
786.0167, 20, 19, (0.2235653 0.45 0), 1.236435, -1
787.0167, 20, 19, (0.02689869 0.45 0), 1.263102, -2
788.0167, 20, 19, (0.02356535 0.45 0), 1.346435, -1
789.0167, 20, 19, (0.2102319 0.45 0), 1.289768, -1
790.0167, 20, 19, (0.1902319 0.45 0), 1.109768, -1
791.0167, 18, 19, (0.1377637 0.4499786 0), 0.8322153, -2
792.0167, 17, 19, (0.136739 0.4495346 0), 0.612796, -1
793.0167, 17, 19, (0.1451202 0.4491076 0), 0.7539878, -2
794.0167, 17, 19, (0.1550967 0.45 0), 0.7949037, -1
795.0167, 17, 19, (0.1569546 0.4495327 0), 0.5925785, -2
796.0167, 17, 19, (0.1342385 0.4448698 0), 0.6106317, -1
797.0167, 17, 19, (-0.06168127 0.45 0), 0.8516816, -2
798.0167, 17, 19, (-0.1316812 0.45 0), 1.191682, -1
799.0167, 17, 19, (-0.1716812 0.45 0), 1.451682, -1
800.0167, 17, 19, (-0.1816812 0.45 0), 1.311682, -2
801.0167, 17, 19, (-0.2516811 0.45 0), 1.081681, -1
802.0167, 17, 19, (-0.3050463 0.4482045 0), 1.053251, -1
803.0167, 17, 19, (-0.3118087 0.45 0), 1.061809, -1
804.0167, 17, 19, (-0.5518085 0.45 0), 1.381809, -1
805.0167, 17, 19, (-0.5618085 0.45 0), 1.701809, -1
806.0167, 17, 19, (-0.5018086 0.45 0), 1.841809, -1
807.0167, 17, 19, (-0.4118087 0.45 0), 1.471809, -2
808.0167, 16, 19, (-0.2751421 0.45 0), 1.0011, -1
809.0167, 15, 19, (-0.2473319 0.45 0), 0.7108755, -2
